panel,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,validation2,validation2,validation2,validation2,validation2,validation2,validation2,validation2,validation2,validation2,validation2,validation2,validation2,validation2,validation2,validation2,validation2,validation2,validation2,validation2,validation2,validation2
odor,3mtp @ -5,va @ -4,t2h @ -6,ms @ -3,a-terp @ -3,geos @ -5,e3hb @ -6,mhex @ -7,ma @ -7,ea @ -8,2-but @ -6,2h @ -6,2h @ -3,ga @ -4,HCl @ -1,carene @ -3,farn @ -2,4h-ol @ -6,"2,3-b @ -6",p-cre @ -3,aphe @ -5,aphe @ -4,1-6ol @ -6,paa @ -5,fench @ -5,CO2 @ 0,elac @ -7,2h @ -3,IaA @ -3,pa @ -3,2-but @ -3,eb @ -3,ep @ -3,aa @ -3,va @ -3,B-cit @ -3,Lin @ -3,6al @ -3,t2h @ -3,1-8ol @ -3,1-5ol @ -3,1-6ol @ -3,benz @ -3,ms @ -3,+pul @ -2,menth @ -3,long @ -2,sab @ -3,-bCar @ -3,-aPine @ -1.5,euc @ -1.75,2-mib @ -4,geos @ -4,guai @ -3,mchav @ -3,PEA @ -4,paa @ -4,bbenz @ -2,B-myr @ -2,ger @ -2,1-3ol @ -3,1p3one @ -5,1o3one @ -4,EtOct @ -2,2-mba @ -3,Z4-7al @ -4
glomerulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,13.494815708582735,16.40585086640452,12.923308999484268,95.90691515981506,87.56842492404198,11.500452688665089,3.3017208571469743,8.34663888051576,9.653606359959031,7.82023406873931,12.259912385922476,6.679506478432592,83.86196254647605,11.095727348410366,14.990393397492529,20.217107847488816,15.041651406464341,11.796812330843869,10.754305030888322,73.24444645855178,15.007609705255435,35.10781594683963,8.952429907677011,5.857310753848927,7.142398494611058,5.593374571956633,1.5666290009863366,44.69336787932939,40.75381865217676,47.91354318004674,17.444073762355245,24.03967428974976,22.862827966872388,5.995273325653193,8.577158578169533,50.28328460277821,59.791084277426876,30.392286555910093,49.22927298233274,61.454593028262174,50.258346879419754,56.90130785471941,46.997928698102044,46.00703744441532,137.6577312807877,61.022124642767196,15.038181497071573,24.25353885877999,4.510491549943369,36.70491350603942,18.895271500656214,31.265259233372284,29.279169848239654,97.14902734723356,89.34664254323154,17.696138929641076,44.01363283686638,10.445792769351907,24.317693650753327,97.31965417979546,13.946865464130388,22.675403231127778,49.44967639825012,73.04701605309627,76.76891104864595,55.43835089994796
DA2,0.46744875396945273,0.8516040818765708,10.407056900298963,-4.010341465479887,22.866613662598674,107.69552123918301,-5.962227601527983,-0.6519164735408928,0.454385276061826,2.17818392480224,0.5480517206848345,3.2727941533424203,8.71938113349532,15.092183501383682,-0.33184451789571473,3.711014147116967,14.021664175062105,3.8517046337915204,5.017481765859952,-21.00813908280457,3.4150696748716665,-0.470996979382575,-0.11473150227960702,-2.131176321752785,0.958679871000197,1.1777162660039833,5.507998464735705,16.76938054255298,12.546793387636068,26.53498101230665,9.400496956640989,13.303188611239564,11.866619377766717,6.5575329694359095,13.865896569855453,5.439163305265201,10.532709518587529,24.42492990587084,34.72052540365186,9.1158786946416,21.942846483088086,21.52343259145859,13.689650390554966,4.269596208500069,20.598189948362535,9.802871907680142,1.3504130271836956,14.086599520426926,14.704639394084086,-1.1207906626324693,57.87152381137945,17.254691609577513,122.83299719836911,-5.211343385067986,2.300463538805369,8.972759106360408,-8.62769896486768,8.613168409575316,7.142791751881785,14.550906210418933,3.666866406266557,7.6704139686860815,8.613191928122664,0.9993470906093185,1.026726625903935,-0.9782125020954016
DC1,5.723529864496486,-19.29763054507598,3.640488718985595,9.368662250539375,35.676481656860744,-3.990657418758887,-3.6766160501827025,4.4448344033082225,6.482721922393131,-3.4379335295680193,-3.595903478018275,-1.468581964152427,136.60624227857653,-3.9599265574737013,-22.653914199693677,56.61659013395896,-9.843842591647492,-4.473787257051852,-4.458277323788887,0.7580823618655987,-14.01825472452647,-4.400083825639562,17.77899413763331,15.90927188184473,17.943086693408674,36.69504972887296,12.73576285609827,31.885375024524578,35.475998184017875,19.57237820078212,-6.024414980066911,6.275607742721416,-4.8987556587884065,-21.459007876203636,-13.13099709791202,2.5330863460081847,15.470449508691281,0.3073004122083644,2.6278140599221014,20.844388961980894,8.671139789413514,14.753489145442181,-3.6248635634670427,-7.297898352638752,147.5321249053837,81.45087954689726,99.92731865071701,31.846369108001216,80.58319118128614,86.9429770998155,61.044890667539576,-21.077761117575598,2.970592299547902,29.826971440718417,25.26908217874209,-30.83209203237965,1.9809691694354548,9.612187767764926,28.00047408098697,64.74755038155432,-23.11508513094942,-22.505927779267108,19.559968285906212,36.604997253248314,45.21117902008859,4.984809998089004
DC2,10.278010108055073,4.871946976969973,2.2079057945373646,9.524805951331897,7.437841647321401,10.591900661756403,15.750268334472123,5.3853614536149985,1.4580466950517204,4.078469092540331,7.027916003323831,0.18339312151467996,162.3393163494651,0.9604495773103565,8.662581132920707,3.9530178605603408,8.748223582378966,10.925563621948355,9.049503790103204,-24.895375825540544,8.395801372305042,3.541302601611671,27.18889677455982,-1.5863355474355438,3.14145284405111,20.432393697065233,6.141878871223191,113.41374424434451,49.16571820898425,158.76392231546419,16.348001903284015,24.241122342116252,26.001072551324956,26.82845019723073,11.862886651149724,4.652331187982863,64.82920334505651,116.15306412999767,139.96891236477734,94.61735890395927,162.91112488943963,202.56062165342374,25.51550506475635,5.568061403281267,10.754733671137704,2.2948316616291486,14.823749100249808,23.05673925158877,3.8201651290701193,4.739793345061358,17.75048057062779,5.973725094319623,31.105901921369288,19.9776539301683,25.0570271868544,7.625885544740468,8.273961719624378,0.2487418192686322,0.026645771442088063,-8.160179325377749,-1.1957475076000876,2.4680503595710475,158.38952539057874,-3.5979141347822035,24.108861160864084,48.233289965132094
DC3,1.0083069329632348,4.916867005565908,3.4448860371993244,2.4724866834375256,4.573451798932426,-0.8321075028735917,1.2450015441654954,0.6808956358386712,2.764204989912012,1.4340842160610172,0.5308031698395348,0.5778142388811061,-4.0866489155040675,5.1413599603253415,0.012248237607045156,2.9373349003578015,101.87521253956017,2.1705683717059294,6.815695604135731,12.336484424944674,10.178604416538954,0.4578995456848379,7.158605095526079,1.445165043970383,6.853475445314212,18.917372974316763,5.762111957057722,8.226028122762242,8.114178936163349,14.347856933594484,3.282946843859994,6.182431342629813,8.791522810716625,1.592943569062381,4.669713144136213,6.595480675442712,9.075308238062973,9.508596184724658,6.890618964179642,15.312787567557438,13.428658267826222,24.069465417051674,7.4983736309719,3.912662318731564,26.604249938799285,30.463227697395563,15.162365831074785,11.059076355284352,7.699740062614272,21.380703728910866,22.52464007098819,18.7974323086252,-3.9567934229815203,57.75608936969046,16.3122454382328,-0.2623233552003056,6.834008803954395,0.9179328394319439,5.859178786636872,100.9989610079099,7.094184284396086,18.87841543893354,3.452400352784913,35.17571841227994,11.76706986429503,23.122884088186915
DC4,7.169390351243958,4.456911669484032,11.360859720200915,5.32172690956411,4.300645633734513,4.172772898415891,4.173881642972077,3.8054041636147318,3.4082100016159997,4.363190983189234,4.405599358715366,5.054195737970416,,6.05280993915803,114.57525367101378,4.420311310243384,4.307515231197667,13.21884242910169,6.843471351100072,6.2736484541496305,4.988043505991909,4.987684351973053,7.593876095417326,6.428497540113589,6.959522311422557,17.26340255969264,2.285348501963984,41.69297578048532,22.32697023674682,43.24137594300415,7.7040717337415385,16.30469964701152,11.271273178941994,65.5413168584417,133.1638024343773,7.2213445087615025,6.593070327570132,17.838378341449022,15.685634351997244,7.283517096432768,12.612253591572234,11.747899762608679,12.690153551780144,3.0369698121271846,19.75488191769462,40.88035940794609,51.35776523772245,14.684820100925698,10.349663487917027,17.468332753108943,13.864986285816506,2.0688150878348974,12.518740704128346,11.436184746103981,14.607597497966125,11.368370807853141,13.481157840764695,13.907223996481939,7.450998608645114,27.095200280812005,23.1651224638512,12.752790029480842,16.166389167387724,7.828367995806121,19.352185169150165,19.355096255078124
DL1,8.044350957974686,17.67988754090278,3.9043842398345494,62.25006825897638,-1.546185445384909,-3.211588882685508,-4.048416299452332,-1.3505729188960058,2.712095348375147,3.8809680182665045,6.443038079743488,-1.6578110843070912,1.3633782127202347,9.595759914035565,11.165971803952042,6.355087919111974,6.275529985172419,11.596213600511513,10.479383972909247,86.42518015531243,27.810927622147485,83.49848964006917,3.580483953703525,2.693949108069609,4.810215383569779,-5.08678340472153,-4.705221662886806,11.278538158478204,73.63794503742116,12.045613820778463,13.499274311585244,28.612939091208677,35.22985872660101,5.375877199294351,16.675943486021172,1.2597955380153327,-3.5771604227658154,7.782587428033452,10.692119816220506,-2.855104740237454,10.938317248852885,16.27462035592882,50.70709002802066,61.27430194348887,47.17722400421322,-13.425624697990349,7.838247863371619,1.677895261673152,-0.16318593707518605,-2.505231587602727,7.028198932739161,15.604699284528767,13.268129720235816,69.01580935482356,17.290799931649165,15.897030863629627,9.332508766454467,9.700237008423676,4.961342572001617,-21.43860666914088,10.833743280956757,15.98710922699124,-6.400937807622151,42.99379423815459,62.04622661159116,0.2827472483280561
DL2d,24.48882004118047,51.4508199233544,23.45297801754239,29.123022309680348,30.344466954734305,19.246475608236665,13.017138786906125,20.026031340445968,20.45728546376115,17.78587975428679,23.609387089318396,22.22573278524096,39.36133316506273,32.62972976851844,10.884365171608042,25.74800247454397,31.645129215307726,22.23914715030317,28.661149506916356,5.768753112395432,15.413842790589838,21.51391686215689,18.44882182733445,30.33684091949349,23.600960760713065,-8.8304465100974,22.390302400552937,60.92127718577952,14.611456420482106,11.875076704152908,17.78987953008398,34.967951282461314,23.915112219640992,33.4496449733448,59.19552424896624,32.192006251214224,40.68604595003138,54.3185418190638,64.94778763320403,17.051586838609655,2.0869290892558556,20.246380324023644,50.69580541318787,29.10999622881195,47.72221517602743,35.57946653948402,54.52482503060321,48.664789246873525,13.31201548639064,43.621080132016985,33.588927049456395,2.600623037428556,12.312801336548901,36.07147764257661,32.704535364107166,5.5188861870002315,42.93804746002442,36.62964041474255,23.677775986062116,35.66490088726456,9.809998164793871,6.198058253089906,22.927730870569384,25.027532196937123,27.372897911570313,30.85048979126937
